id,label
342,upsample_2
9937,upsample_2
8852,upsample_2
5663,upsample_2
2227,upsample_2
2969,upsample_2
12126,upsample_2
5599,upsample_2
14890,upsample_2
3212,upsample_2
3990,upsample_2
6320,upsample_2
7645,upsample_2
13137,upsample_2
1503,upsample_2
7827,upsample_2
14299,upsample_2
14129,upsample_2
10388,upsample_2
10057,upsample_2
8914,upsample_2
7483,upsample_2
6317,upsample_2
6222,upsample_2
7173,upsample_2
12127,upsample_2
1738,upsample_2
3415,upsample_2
7479,upsample_2
9181,upsample_2
6048,upsample_2
7326,upsample_2
8589,upsample_2
5036,upsample_2
7012,upsample_2
14578,upsample_2
3229,upsample_2
12682,upsample_2
8840,upsample_2
11269,upsample_2
1024,upsample_2
8590,upsample_2
8061,upsample_2
11429,upsample_2
10052,upsample_2
10247,upsample_2
3722,upsample_2
4819,upsample_2
1633,upsample_2
2536,upsample_2
10397,upsample_2
5830,upsample_2
12806,upsample_2
2600,upsample_2
8193,upsample_2
11821,upsample_2
10316,upsample_2
545,upsample_2
10955,upsample_2
9288,upsample_2
5117,upsample_2
12773,upsample_2
2769,upsample_2
5050,upsample_2
4097,upsample_2
14172,upsample_2
392,upsample_2
13334,upsample_2
3930,upsample_2
10269,upsample_2
2884,upsample_2
7611,upsample_2
3358,upsample_2
12316,upsample_2
9129,upsample_2
7643,upsample_2
5311,upsample_2
11189,upsample_2
2002,upsample_2
8093,upsample_2
10770,upsample_2
6586,upsample_2
4571,upsample_2
11454,upsample_2
11926,upsample_2
14747,upsample_2
821,upsample_2
8485,upsample_2
4091,upsample_2
6800,upsample_2
10928,upsample_2
5631,upsample_2
5999,upsample_2
7636,upsample_2
898,upsample_2
10110,upsample_2
14925,upsample_2
1668,upsample_2
3199,upsample_2
10565,upsample_2
14900,upsample_2
9651,upsample_2
87,upsample_2
11632,upsample_2
5437,upsample_2
1439,upsample_2
1870,upsample_2
7062,upsample_2
577,upsample_2
2501,upsample_2
10929,upsample_2
8550,upsample_2
14295,upsample_2
7458,upsample_2
1689,upsample_2
3363,upsample_2
2068,upsample_2
14184,upsample_2
3802,upsample_2
10969,upsample_2
1795,upsample_2
3673,upsample_2
10262,upsample_2
9916,upsample_2
13166,upsample_2
252,upsample_2
3480,upsample_2
1867,upsample_2
3893,upsample_2
11804,upsample_2
12478,upsample_2
9837,upsample_2
3211,upsample_2
134,upsample_2
3309,upsample_2
14749,upsample_2
1465,upsample_2
10582,upsample_2
14573,upsample_2
3940,upsample_2
9663,upsample_2
10687,upsample_2
14314,upsample_2
3425,upsample_2
14852,upsample_2
1106,upsample_2
1796,upsample_2
2812,upsample_2
9662,upsample_2
665,upsample_2
13402,upsample_2
14681,upsample_2
6375,upsample_2
1802,upsample_2
1373,upsample_2
5213,upsample_2
3843,upsample_2
14682,upsample_2
3424,upsample_2
1265,upsample_2
3422,upsample_2
1683,upsample_2
8283,upsample_2
6230,upsample_2
3017,upsample_2
14695,upsample_2
6498,upsample_2
9199,upsample_2
4748,upsample_2
11707,upsample_2
12939,upsample_2
9729,upsample_2
13537,upsample_2
7828,upsample_2
13424,upsample_2
11365,upsample_2
1756,upsample_2
7355,upsample_2
5306,upsample_2
12831,upsample_2
3257,upsample_2
9080,upsample_2
6331,upsample_2
183,upsample_2
5677,upsample_2
11807,upsample_2
6325,upsample_2
854,upsample_2
7550,upsample_2
10619,upsample_2
11407,upsample_2
1721,upsample_2
2426,upsample_2
8889,upsample_2
5853,upsample_2
3765,upsample_2
13723,upsample_2
13496,upsample_2
2239,upsample_2
14719,upsample_2
2785,upsample_2
7731,upsample_2
13443,upsample_2
9122,upsample_2
6998,upsample_2
12698,upsample_2
4634,upsample_2
7352,upsample_2
2783,upsample_2
10079,upsample_2
6524,upsample_2
12856,upsample_2
4812,upsample_2
9764,upsample_2
1733,upsample_2
3616,upsample_2
1569,upsample_2
2007,upsample_2
12449,upsample_2
9368,upsample_2
1424,upsample_2
10407,upsample_2
11811,upsample_2
1417,upsample_2
5080,upsample_2
14731,upsample_2
10787,upsample_2
1953,upsample_2
11225,upsample_2
3454,upsample_2
2220,upsample_2
10939,upsample_2
3801,upsample_2
14487,upsample_2
4060,upsample_2
2976,upsample_2
11432,upsample_2
859,upsample_2
13013,upsample_2
9754,upsample_2
724,upsample_2
5825,upsample_2
9621,upsample_2
5027,upsample_2
10415,upsample_2
11634,upsample_2
7906,upsample_2
4628,upsample_2
3183,upsample_2
1947,upsample_2
215,upsample_2
427,upsample_2
6094,upsample_2
11787,upsample_2
12499,upsample_2
10210,upsample_2
14444,upsample_2
4845,upsample_2
13987,upsample_2
12406,upsample_2
5481,upsample_2
9576,upsample_2
13035,upsample_2
7081,upsample_2
7385,upsample_2
5532,upsample_2
573,upsample_2
4859,upsample_2
13543,upsample_2
12029,upsample_2
6907,upsample_2
2481,upsample_2
2806,upsample_2
10592,upsample_2
4765,upsample_2
6572,upsample_2
5548,upsample_2
13409,upsample_2
3594,upsample_2
11790,upsample_2
6365,upsample_2
2163,upsample_2
8310,upsample_2
5330,upsample_2
4294,upsample_2
5491,upsample_2
14460,upsample_2
3935,upsample_2
4295,upsample_2
4787,upsample_2
4515,upsample_2
12710,upsample_2
2162,upsample_2
690,upsample_2
3763,upsample_2
2983,upsample_2
2787,upsample_2
13284,upsample_2
13510,upsample_2
1766,upsample_2
13733,upsample_2
11686,upsample_2
5981,upsample_2
6567,upsample_2
566,upsample_2
5237,upsample_2
5684,upsample_2
8878,upsample_2
682,upsample_2
9132,upsample_2
13728,upsample_2
9418,upsample_2
10084,upsample_2
6263,upsample_2
5802,upsample_2
10985,upsample_2
1098,upsample_2
1464,upsample_2
716,upsample_2
12337,upsample_2
12547,upsample_2
9685,upsample_2
10300,upsample_2
7430,upsample_2
5937,upsample_2
9695,upsample_2
5433,upsample_2
5178,upsample_2
5914,upsample_2
12765,upsample_2
2071,upsample_2
6649,upsample_2
4150,upsample_2
2666,upsample_2
637,upsample_2
6479,upsample_2
9725,upsample_2
14332,upsample_2
11039,upsample_2
4553,upsample_2
13197,upsample_2
8007,upsample_2
13606,upsample_2
1658,upsample_2
4574,upsample_2
4112,upsample_2
13920,upsample_2
3578,upsample_2
6403,upsample_2
7623,upsample_2
8976,upsample_2
453,upsample_2
2556,upsample_2
9031,upsample_2
11121,upsample_2
13307,upsample_2
11910,upsample_2
3906,upsample_2
12344,upsample_2
13105,upsample_2
11739,upsample_2
2920,upsample_2
7500,upsample_2
13371,upsample_2
5705,upsample_2
7783,upsample_2
11146,upsample_2
11526,upsample_2
7467,upsample_2
4016,upsample_2
6622,upsample_2
9839,upsample_2
11292,upsample_2
1361,upsample_2
499,upsample_2
11049,upsample_2
4421,upsample_2
12570,upsample_2
5149,upsample_2
5392,upsample_2
3694,upsample_2
11055,upsample_2
11047,upsample_2
5750,upsample_2
4932,upsample_2
14186,upsample_2
4128,upsample_2
13308,upsample_2
13938,upsample_2
12071,upsample_2
13586,upsample_2
12066,upsample_2
10167,upsample_2
12364,upsample_2
13090,upsample_2
6427,upsample_2
3539,upsample_2
7444,upsample_2
7205,upsample_2
5620,upsample_2
10832,upsample_2
8183,upsample_2
1836,upsample_2
2669,upsample_2
5594,upsample_2
5404,upsample_2
8526,upsample_2
12620,upsample_2
1050,upsample_2
8692,upsample_2
5932,upsample_2
883,upsample_2
10270,upsample_2
1294,upsample_2
14123,upsample_2
11578,upsample_2
13298,upsample_2
11289,upsample_2
3979,upsample_2
9147,upsample_2
271,upsample_2
14832,upsample_2
7789,upsample_2
6613,upsample_2
4564,upsample_2
2332,upsample_2
1279,upsample_2
13297,upsample_2
13817,upsample_2
12593,upsample_2
6208,upsample_2
9152,upsample_2
5907,upsample_2
3899,upsample_2
5042,upsample_2
5724,upsample_2
2633,upsample_2
6146,upsample_2
10757,upsample_2
9458,upsample_2
9076,upsample_2
5604,upsample_2
12783,upsample_2
5365,upsample_2
4978,upsample_2
13617,upsample_2
13623,upsample_2
2654,upsample_2
7649,upsample_2
11066,upsample_2
3678,upsample_2
6392,upsample_2
2630,upsample_2
6144,upsample_2
11563,upsample_2
11516,upsample_2
5700,upsample_2
4165,upsample_2
7469,upsample_2
3988,upsample_2
11512,upsample_2
3852,upsample_2
10249,upsample_2
14275,upsample_2
12224,upsample_2
11867,upsample_2
14829,upsample_2
2950,upsample_2
13610,upsample_2
12093,upsample_2
9632,upsample_2
4516,upsample_2
891,upsample_2
14303,upsample_2
1333,upsample_2
4911,upsample_2
10706,upsample_2
5495,upsample_2
6765,upsample_2
8934,upsample_2
7475,upsample_2
5829,upsample_2
10952,upsample_2
3784,upsample_2
280,upsample_2
14866,upsample_2
5954,upsample_2
11883,upsample_2
9083,upsample_2
10214,upsample_2
10106,upsample_2
7488,upsample_2
7856,upsample_2
3265,upsample_2
2240,upsample_2
11953,upsample_2
3070,upsample_2
7907,upsample_2
3446,upsample_2
10375,upsample_2
4260,upsample_2
1829,upsample_2
3542,upsample_2
5273,upsample_2
6273,upsample_2
3667,upsample_2
9957,upsample_2
11450,upsample_2
3955,upsample_2
1881,upsample_2
11979,upsample_2
11229,upsample_2
6339,upsample_2
1216,upsample_2
9203,upsample_2
5396,upsample_2
7293,upsample_2
1142,upsample_2
8928,upsample_2
3490,upsample_2
3812,upsample_2
14127,upsample_2
8753,upsample_2
5283,upsample_2
12494,upsample_2
1856,upsample_2
8346,upsample_2
322,upsample_2
13599,upsample_2
4663,upsample_2
3190,upsample_2
1220,upsample_2
9613,upsample_2
3106,upsample_2
4252,upsample_2
1227,upsample_2
5930,upsample_2
13942,upsample_2
1767,upsample_2
11945,upsample_2
7489,upsample_2
9698,upsample_2
1572,upsample_2
595,upsample_2
14342,upsample_2
5317,upsample_2
9422,upsample_2
5959,upsample_2
10632,upsample_2
5034,upsample_2
13514,upsample_2
977,upsample_2
3488,upsample_2
11465,upsample_2
5424,upsample_2
6342,upsample_2
5246,upsample_2
8503,upsample_2
10168,upsample_2
9697,upsample_2
11946,upsample_2
467,upsample_2
10246,upsample_2
4703,upsample_2
9220,upsample_2
13310,upsample_2
9411,upsample_2
10137,upsample_2
1170,upsample_2
2740,upsample_2
12604,upsample_2
3476,upsample_2
14516,upsample_2
6068,upsample_2
11758,upsample_2
4247,upsample_2
10202,upsample_2
7990,upsample_2
4063,upsample_2
1754,upsample_2
8212,upsample_2
9,upsample_2
12080,upsample_2
5841,upsample_2
732,upsample_2
13223,upsample_2
4798,upsample_2
11070,upsample_2
2607,upsample_2
14634,upsample_2
928,upsample_2
10844,upsample_2
11640,upsample_2
11097,upsample_2
8569,upsample_2
1404,upsample_2
13603,upsample_2
11817,upsample_2
9523,upsample_2
6550,upsample_2
1034,upsample_2
5264,upsample_2
7776,upsample_2
10390,upsample_2
3627,upsample_2
1626,upsample_2
8687,upsample_2
3779,upsample_2
3562,upsample_2
14345,upsample_2
5827,upsample_2
14020,upsample_2
5520,upsample_2
13804,upsample_2
726,upsample_2
5953,upsample_2
8901,upsample_2
9055,upsample_2
8372,upsample_2
3777,upsample_2
12998,upsample_2
3031,upsample_2
12197,upsample_2
10624,upsample_2
13702,upsample_2
13495,upsample_2
1634,upsample_2
14356,upsample_2
5144,upsample_2
3097,upsample_2
8050,upsample_2
8607,upsample_2
11282,upsample_2
5517,upsample_2
7175,upsample_2
6683,upsample_2
10238,upsample_2
13501,upsample_2
10970,upsample_2
10649,upsample_2
13470,upsample_2
3224,upsample_2
5653,upsample_2
3030,upsample_2
8587,upsample_2
483,upsample_2
1853,upsample_2
6279,upsample_2
2424,upsample_2
5505,upsample_2
3471,upsample_2
2656,upsample_2
2460,upsample_2
1921,upsample_2
5091,upsample_2
7660,upsample_2
12584,upsample_2
12995,upsample_2
9838,upsample_2
12854,upsample_2
184,upsample_2
10076,upsample_2
1843,upsample_2
12666,upsample_2
13274,upsample_2
10242,upsample_2
4653,upsample_2
3003,upsample_2
610,upsample_2
11742,upsample_2
14256,upsample_2
6,upsample_2
7477,upsample_2
8813,upsample_2
2185,upsample_2
2365,upsample_2
1176,upsample_2
13108,upsample_2
12581,upsample_2
291,upsample_2
4116,upsample_2
10123,upsample_2
9811,upsample_2
1402,upsample_2
10552,upsample_2
10783,upsample_2
581,upsample_2
13838,upsample_2
3171,upsample_2
11083,upsample_2
523,upsample_2
6064,upsample_2
7675,upsample_2
9984,upsample_2
1261,upsample_2
14920,upsample_2
7014,upsample_2
9878,upsample_2
2832,upsample_2
5640,upsample_2
10593,upsample_2
785,upsample_2
12386,upsample_2
7832,upsample_2
6663,upsample_2
8441,upsample_2
6411,upsample_2
5638,upsample_2
1475,upsample_2
4193,upsample_2
8431,upsample_2
638,upsample_2
12643,upsample_2
357,upsample_2
1466,upsample_2
1073,upsample_2
2805,upsample_2
4347,upsample_2
13897,upsample_2
12623,upsample_2
10348,upsample_2
8089,upsample_2
13882,upsample_2
12733,upsample_2
4969,upsample_2
9200,upsample_2
8458,upsample_2
11726,upsample_2
222,upsample_2
2287,upsample_2
9882,upsample_2
7838,upsample_2
10475,upsample_2
5221,upsample_2
796,upsample_2
5770,upsample_2
12128,upsample_2
1075,upsample_2
9989,upsample_2
7742,upsample_2
220,upsample_2
5216,upsample_2
5625,upsample_2
5908,upsample_2
5215,upsample_2
4186,upsample_2
2140,upsample_2
4158,upsample_2
13550,upsample_2
3915,upsample_2
12271,upsample_2
6785,upsample_2
10821,upsample_2
12945,upsample_2
8455,upsample_2
5056,upsample_2
2307,upsample_2
9787,upsample_2
8285,upsample_2
14575,upsample_2
6232,upsample_2
1375,upsample_2
12141,upsample_2
7606,upsample_2
2690,upsample_2
3010,upsample_2
230,upsample_2
7398,upsample_2
12734,upsample_2
7813,upsample_2
5173,upsample_2
4033,upsample_2
2840,upsample_2
4078,upsample_2
13774,upsample_2
5643,upsample_2
11347,upsample_2
1786,upsample_2
3835,upsample_2
1110,upsample_2
3300,upsample_2
6662,upsample_2
9557,upsample_2
14097,upsample_2
12030,upsample_2
12750,upsample_2
8449,upsample_2
10062,upsample_2
7600,upsample_2
12377,upsample_2
10750,upsample_2
4318,upsample_2
12340,upsample_2
12396,upsample_2
9460,upsample_2
6258,upsample_2
6352,upsample_2
8438,upsample_2
9583,upsample_2
6135,upsample_2
14254,upsample_2
1889,upsample_2
11203,upsample_2
7283,upsample_2
870,upsample_2
7670,upsample_2
8559,upsample_2
7846,upsample_2
1674,upsample_2
11860,upsample_2
12887,upsample_2
593,upsample_2
7082,upsample_2
7514,upsample_2
502,upsample_2
9895,upsample_2
1965,upsample_2
11180,upsample_2
11337,upsample_2
2295,upsample_2
14657,upsample_2
6510,upsample_2
4460,upsample_2
74,upsample_2
5095,upsample_2
11504,upsample_2
8769,upsample_2
3316,upsample_2
12365,upsample_2
5361,upsample_2
13675,upsample_2
7792,upsample_2
6675,upsample_2
4079,upsample_2
9295,upsample_2
325,upsample_2
14182,upsample_2
6058,upsample_2
14312,upsample_2
3537,upsample_2
13240,upsample_2
7844,upsample_2
13556,upsample_2
5447,upsample_2
14853,upsample_2
7141,upsample_2
6897,upsample_2
12068,upsample_2
7273,upsample_2
13377,upsample_2
3826,upsample_2
7213,upsample_2
4768,upsample_2
4077,upsample_2
5189,upsample_2
4370,upsample_2
10224,upsample_2
7024,upsample_2
4338,upsample_2
3052,upsample_2
12717,upsample_2
3746,upsample_2
11610,upsample_2
14282,upsample_2
2906,upsample_2
4411,upsample_2
1576,upsample_2
7878,upsample_2
6629,upsample_2
9130,upsample_2
8052,upsample_2
3001,upsample_2
10182,upsample_2
10543,upsample_2
9476,upsample_2
584,upsample_2
6446,upsample_2
13480,upsample_2
1681,upsample_2
11655,upsample_2
11914,upsample_2
14916,upsample_2
14636,upsample_2
14633,upsample_2
10586,upsample_2
3247,upsample_2
7423,upsample_2
13545,upsample_2
6851,upsample_2
9876,upsample_2
9614,upsample_2
14503,upsample_2
6061,upsample_2
13915,upsample_2
6390,upsample_2
13486,upsample_2
8853,upsample_2
4751,upsample_2
10819,upsample_2
12523,upsample_2
4674,upsample_2
12846,upsample_2
9058,upsample_2
13221,upsample_2
3626,upsample_2
175,upsample_2
1910,upsample_2
10849,upsample_2
12144,upsample_2
6312,upsample_2
3964,upsample_2
11572,upsample_2
13661,upsample_2
8534,upsample_2
3313,upsample_2
11570,upsample_2
1976,upsample_2
13233,upsample_2
13619,upsample_2
5428,upsample_2
3959,upsample_2
10893,upsample_2
553,upsample_2
5363,upsample_2
14640,upsample_2
3012,upsample_2
10636,upsample_2
2702,upsample_2
549,upsample_2
12687,upsample_2
13613,upsample_2
9522,upsample_2
4759,upsample_2
13567,upsample_2
8799,upsample_2
5766,upsample_2
14926,upsample_2
11604,upsample_2
13477,upsample_2
13953,upsample_2
3248,upsample_2
14251,upsample_2
4398,upsample_2
1258,upsample_2
7562,upsample_2
13697,upsample_2
12448,upsample_2
8542,upsample_2
14685,upsample_2
2296,upsample_2
7111,upsample_2
4721,upsample_2
7516,upsample_2
11132,upsample_2
11544,upsample_2
6704,upsample_2
11956,upsample_2
6519,upsample_2
12195,upsample_2
9894,upsample_2
11209,upsample_2
11943,upsample_2
4769,upsample_2
12983,upsample_2
1352,upsample_2
6773,upsample_2
8811,upsample_2
5489,upsample_2
3643,upsample_2
9085,upsample_2
373,upsample_2
5688,upsample_2
1655,upsample_2
7025,upsample_2
14602,upsample_2
3740,upsample_2
1585,upsample_2
8761,upsample_2
6460,upsample_2
14689,upsample_2
2271,upsample_2
9498,upsample_2
3692,upsample_2
12486,upsample_2
11480,upsample_2
13680,upsample_2
1586,upsample_2
6337,upsample_2
6835,upsample_2
8766,upsample_2
8151,upsample_2
10446,upsample_2
12490,upsample_2
3753,upsample_2
1301,upsample_2
12574,upsample_2
9577,upsample_2
10839,upsample_2
11626,upsample_2
6736,upsample_2
1981,upsample_2
8394,upsample_2
10169,upsample_2
627,upsample_2
13634,upsample_2
14196,upsample_2
10603,upsample_2
1649,upsample_2
2328,upsample_2
8818,upsample_2
10868,upsample_2
13597,upsample_2
11882,upsample_2
6358,upsample_2
1653,upsample_2
5443,upsample_2
570,upsample_2
4310,upsample_2
9495,upsample_2
3960,upsample_2
13518,upsample_2
3025,upsample_2
13519,upsample_2
5440,upsample_2
4782,upsample_2
1226,upsample_2
288,upsample_2
11215,upsample_2
6415,upsample_2
5051,upsample_2
10851,upsample_2
4652,upsample_2
1338,upsample_2
4358,upsample_2
2231,upsample_2
3954,upsample_2
294,upsample_2
4739,upsample_2
5048,upsample_2
8371,upsample_2
4041,upsample_2
11442,upsample_2
7373,upsample_2
11520,upsample_2
13571,upsample_2
12153,upsample_2
13688,upsample_2
3294,upsample_2
968,upsample_2
5349,upsample_2
7087,upsample_2
12984,upsample_2
4325,upsample_2
5297,upsample_2
14011,upsample_2
12607,upsample_2
953,upsample_2
3368,upsample_2
6327,upsample_2
13573,upsample_2
557,upsample_2
7549,upsample_2
7523,upsample_2
12874,upsample_2
14243,upsample_2
3689,upsample_2
2623,upsample_2
12206,upsample_2
5305,upsample_2
8778,upsample_2
265,upsample_2
6370,upsample_2
874,upsample_2
4425,upsample_2
5033,upsample_2
5790,upsample_2
13245,upsample_2
2647,upsample_2
8420,upsample_2
4051,upsample_2
2914,upsample_2
10857,upsample_2
10879,upsample_2
7784,upsample_2
8421,upsample_2
14001,upsample_2
10622,upsample_2
4004,upsample_2
8861,upsample_2
2274,upsample_2
6368,upsample_2
4761,upsample_2
1340,upsample_2
7520,upsample_2
11622,upsample_2
10875,upsample_2
5496,upsample_2
5736,upsample_2
12668,upsample_2
4281,upsample_2
2275,upsample_2
11470,upsample_2
11416,upsample_2
4187,upsample_2
5967,upsample_2
8323,upsample_2
1104,upsample_2
1825,upsample_2
3916,upsample_2
10758,upsample_2
12272,upsample_2
5854,upsample_2
6945,upsample_2
1446,upsample_2
1929,upsample_2
3208,upsample_2
14058,upsample_2
7209,upsample_2
5656,upsample_2
3821,upsample_2
3998,upsample_2
1824,upsample_2
2846,upsample_2
6916,upsample_2
6220,upsample_2
4151,upsample_2
14324,upsample_2
3867,upsample_2
6888,upsample_2
12338,upsample_2
7576,upsample_2
7216,upsample_2
6657,upsample_2
5582,upsample_2
10658,upsample_2
11021,upsample_2
1485,upsample_2
3818,upsample_2
3061,upsample_2
2944,upsample_2
11308,upsample_2
9302,upsample_2
1432,upsample_2
14804,upsample_2
13121,upsample_2
1952,upsample_2
35,upsample_2
7254,upsample_2
14056,upsample_2
10322,upsample_2
13023,upsample_2
8329,upsample_2
14046,upsample_2
13351,upsample_2
6228,upsample_2
6954,upsample_2
13778,upsample_2
2801,upsample_2
14765,upsample_2
3062,upsample_2
13060,upsample_2
3572,upsample_2
8335,upsample_2
11760,upsample_2
5018,upsample_2
7204,upsample_2
138,upsample_2
11298,upsample_2
6032,upsample_2
8993,upsample_2
10736,upsample_2
11344,upsample_2
13395,upsample_2
37,upsample_2
9090,upsample_2
6872,upsample_2
13780,upsample_2
511,upsample_2
9747,upsample_2
3516,upsample_2
2191,upsample_2
9040,upsample_2
3811,upsample_2
4550,upsample_2
6275,upsample_2
4219,upsample_2
8983,upsample_2
11768,upsample_2
3525,upsample_2
6563,upsample_2
54,upsample_2
5106,upsample_2
903,upsample_2
13302,upsample_2
10130,upsample_2
4997,upsample_2
1152,upsample_2
1876,upsample_2
11388,upsample_2
3996,upsample_2
5194,upsample_2
5537,upsample_2
9282,upsample_2
8929,upsample_2
3582,upsample_2
2499,upsample_2
7617,upsample_2
3857,upsample_2
9106,upsample_2
4883,upsample_2
12366,upsample_2
11155,upsample_2
451,upsample_2
7586,upsample_2
12052,upsample_2
14103,upsample_2
4880,upsample_2
5630,upsample_2
10988,upsample_2
3989,upsample_2
6920,upsample_2
11023,upsample_2
13068,upsample_2
10138,upsample_2
13141,upsample_2
4552,upsample_2
6601,upsample_2
1078,upsample_2
1155,upsample_2
1759,upsample_2
5198,upsample_2
7153,upsample_2
13202,upsample_2
5540,upsample_2
7589,upsample_2
9947,upsample_2
5014,upsample_2
5543,upsample_2
6036,upsample_2
7914,upsample_2
9720,upsample_2
7621,upsample_2
1478,upsample_2
6933,upsample_2
8248,upsample_2
12349,upsample_2
6260,upsample_2
12697,upsample_2
12164,upsample_2
12004,upsample_2
8635,upsample_2
10771,upsample_2
3147,upsample_2
4554,upsample_2
530,upsample_2
12078,upsample_2
10987,upsample_2
2788,upsample_2
4090,upsample_2
5598,upsample_2
11688,upsample_2
2067,upsample_2
11130,upsample_2
3966,upsample_2
6237,upsample_2
3046,upsample_2
12435,upsample_2
11737,upsample_2
9317,upsample_2
4918,upsample_2
2069,upsample_2
1131,upsample_2
1117,upsample_2
4941,upsample_2
8672,upsample_2
3920,upsample_2
5593,upsample_2
11809,upsample_2
6137,upsample_2
13044,upsample_2
9233,upsample_2
3967,upsample_2
818,upsample_2
8281,upsample_2
11696,upsample_2
8670,upsample_2
6543,upsample_2
6123,upsample_2
7991,upsample_2
10743,upsample_2
7186,upsample_2
13118,upsample_2
4492,upsample_2
10635,upsample_2
5552,upsample_2
7657,upsample_2
9225,upsample_2
9765,upsample_2
4641,upsample_2
5940,upsample_2
10790,upsample_2
12839,upsample_2
2483,upsample_2
7695,upsample_2
11989,upsample_2
1850,upsample_2
11703,upsample_2
11813,upsample_2
1423,upsample_2
14336,upsample_2
2979,upsample_2
5666,upsample_2
14495,upsample_2
14446,upsample_2
17,upsample_2
6691,upsample_2
5950,upsample_2
11001,upsample_2
2591,upsample_2
13150,upsample_2
11295,upsample_2
4909,upsample_2
2956,upsample_2
6568,upsample_2
7048,upsample_2
11691,upsample_2
12764,upsample_2
8020,upsample_2
1133,upsample_2
9646,upsample_2
14839,upsample_2
9716,upsample_2
14220,upsample_2
11419,upsample_2
1857,upsample_2
2588,upsample_2
431,upsample_2
10962,upsample_2
9001,upsample_2
4204,upsample_2
12425,upsample_2
2575,upsample_2
5890,upsample_2
7711,upsample_2
8164,upsample_2
13120,upsample_2
498,upsample_2
12788,upsample_2
14026,upsample_2
13406,upsample_2
3085,upsample_2
11224,upsample_2
9321,upsample_2
13008,upsample_2
12693,upsample_2
8221,upsample_2
989,upsample_2
717,upsample_2
3559,upsample_2
767,upsample_2
8628,upsample_2
14819,upsample_2
8198,upsample_2
8297,upsample_2
6496,upsample_2
12529,upsample_2
7110,upsample_2
13251,upsample_2
7415,upsample_2
12941,upsample_2
14154,upsample_2
11600,upsample_2
11701,upsample_2
13200,upsample_2
6022,upsample_2
4668,upsample_2
14318,upsample_2
7080,upsample_2
5478,upsample_2
11242,upsample_2
8295,upsample_2
10756,upsample_2
4858,upsample_2
4341,upsample_2
6124,upsample_2
4192,upsample_2
9063,upsample_2
7412,upsample_2
8071,upsample_2
8435,upsample_2
12269,upsample_2
12956,upsample_2
11717,upsample_2
2146,upsample_2
7044,upsample_2
434,upsample_2
7271,upsample_2
2896,upsample_2
2808,upsample_2
13553,upsample_2
6218,upsample_2
12226,upsample_2
11602,upsample_2
237,upsample_2
12371,upsample_2
13972,upsample_2
11982,upsample_2
6233,upsample_2
14419,upsample_2
6379,upsample_2
7825,upsample_2
4672,upsample_2
4335,upsample_2
11350,upsample_2
8854,upsample_2
14848,upsample_2
4185,upsample_2
4861,upsample_2
13744,upsample_2
941,upsample_2
8038,upsample_2
14849,upsample_2
14273,upsample_2
13551,upsample_2
2137,upsample_2
13971,upsample_2
7604,upsample_2
1463,upsample_2
9298,upsample_2
9797,upsample_2
1112,upsample_2
12522,upsample_2
3161,upsample_2
7824,upsample_2
6915,upsample_2
236,upsample_2
12637,upsample_2
1869,upsample_2
7929,upsample_2
11912,upsample_2
7247,upsample_2
2025,upsample_2
435,upsample_2
4072,upsample_2
2495,upsample_2
10159,upsample_2
11841,upsample_2
11336,upsample_2
14862,upsample_2
14579,upsample_2
10816,upsample_2
14563,upsample_2
7508,upsample_2
7114,upsample_2
12237,upsample_2
5772,upsample_2
8277,upsample_2
2825,upsample_2
6917,upsample_2
12024,upsample_2
1103,upsample_2
13670,upsample_2
10217,upsample_2
8282,upsample_2
10315,upsample_2
9996,upsample_2
13558,upsample_2
2492,upsample_2
9306,upsample_2
8624,upsample_2
14409,upsample_2
7821,upsample_2
8631,upsample_2
2102,upsample_2
13767,upsample_2
4418,upsample_2
4088,upsample_2
10859,upsample_2
4908,upsample_2
3566,upsample_2
11880,upsample_2
8683,upsample_2
2520,upsample_2
5147,upsample_2
1901,upsample_2
5146,upsample_2
3982,upsample_2
13329,upsample_2
2646,upsample_2
12085,upsample_2
599,upsample_2
5143,upsample_2
8814,upsample_2
3670,upsample_2
8209,upsample_2
13602,upsample_2
9535,upsample_2
1343,upsample_2
7983,upsample_2
13629,upsample_2
1861,upsample_2
13089,upsample_2
11042,upsample_2
5747,upsample_2
4417,upsample_2
281,upsample_2
2082,upsample_2
9004,upsample_2
10279,upsample_2
3881,upsample_2
282,upsample_2
7795,upsample_2
3355,upsample_2
4377,upsample_2
5741,upsample_2
12615,upsample_2
4419,upsample_2
13929,upsample_2
10031,upsample_2
9496,upsample_2
6959,upsample_2
11112,upsample_2
7463,upsample_2
1842,upsample_2
2119,upsample_2
2653,upsample_2
1029,upsample_2
9217,upsample_2
4,upsample_2
2530,upsample_2
5951,upsample_2
11144,upsample_2
6031,upsample_2
6755,upsample_2
11271,upsample_2
1903,upsample_2
3377,upsample_2
9222,upsample_2
13913,upsample_2
1329,upsample_2
6449,upsample_2
13618,upsample_2
12596,upsample_2
9028,upsample_2
14343,upsample_2
12282,upsample_2
9526,upsample_2
1506,upsample_2
10732,upsample_2
6623,upsample_2
13327,upsample_2
10032,upsample_2
11869,upsample_2
3549,upsample_2
8483,upsample_2
4708,upsample_2
9704,upsample_2
11868,upsample_2
12590,upsample_2
3892,upsample_2
14149,upsample_2
8666,upsample_2
3384,upsample_2
4109,upsample_2
4111,upsample_2
